5aut Affinity: -9.06965 (kcal/mol)
1uv6 Affinity: -2.89365 (kcal/mol)
3s72 Affinity: -6.75342 (kcal/mol)
6e4a Affinity: -8.33189 (kcal/mol)
2qnq Affinity: -8.92950 (kcal/mol)
3k4q Affinity: -6.92419 (kcal/mol)
5llo Affinity: -9.12343 (kcal/mol)
1ado Affinity: -4.86914 (kcal/mol)
3pwm Affinity: -9.60725 (kcal/mol)
3u90 Affinity: -2.16155 (kcal/mol)
1lst Affinity: -6.70132 (kcal/mol)
5cs3 Affinity: -4.45172 (kcal/mol)
4yzu Affinity: -9.23918 (kcal/mol)
3cfn Affinity: -8.47820 (kcal/mol)
3vje Affinity: -10.54466 (kcal/mol)
5nkb Affinity: -11.16292 (kcal/mol)
1y6r Affinity: -10.74024 (kcal/mol)
4g8m Affinity: -8.30433 (kcal/mol)
5jsj Affinity: -7.54100 (kcal/mol)
3sxf Affinity: -10.94059 (kcal/mol)
1a9q Affinity: -5.50918 (kcal/mol)
5gj9 Affinity: -3.98313 (kcal/mol)
2y5h Affinity: -8.96461 (kcal/mol)
4k9y Affinity: -15.94977 (kcal/mol)
6e7j Affinity: -10.56257 (kcal/mol)
3pju Affinity: -19.18409 (kcal/mol)
5mxf Affinity: -5.11871 (kcal/mol)
6b4l Affinity: -9.86807 (kcal/mol)
4emr Affinity: -9.76132 (kcal/mol)
4kb9 Affinity: -0.48783 (kcal/mol)
1amw Affinity: -8.19507 (kcal/mol)
2jh0 Affinity: -8.80450 (kcal/mol)
4pnu Affinity: -6.66445 (kcal/mol)
4cpw Affinity: -11.31445 (kcal/mol)
1wuq Affinity: -12.58622 (kcal/mol)
5jy3 Affinity: -12.12948 (kcal/mol)
3wvm Affinity: -6.25764 (kcal/mol)
3ahn Affinity: -10.71549 (kcal/mol)
1f0s Affinity: -8.35260 (kcal/mol)
4m13 Affinity: -11.77571 (kcal/mol)
4wkp Affinity: -8.74149 (kcal/mol)
1pbq Affinity: -10.05444 (kcal/mol)
6d5j Affinity: -10.24227 (kcal/mol)
3c2o Affinity: -5.84950 (kcal/mol)
6ma5 Affinity: -8.50782 (kcal/mol)
2zx7 Affinity: -7.41555 (kcal/mol)
5cqt Affinity: -9.01094 (kcal/mol)
2jke Affinity: -7.16481 (kcal/mol)
3kjd Affinity: -9.95777 (kcal/mol)
1oif Affinity: -7.01354 (kcal/mol)
4o2p Affinity: -8.43086 (kcal/mol)
4zx1 Affinity: -6.00515 (kcal/mol)
4q4s Affinity: -9.79991 (kcal/mol)
3f1a Affinity: -7.10926 (kcal/mol)
1uj5 Affinity: -7.07220 (kcal/mol)
1swr Affinity: -7.08159 (kcal/mol)
2r75 Affinity: -14.19719 (kcal/mol)
4gqq Affinity: -4.36465 (kcal/mol)
1w13 Affinity: -9.17384 (kcal/mol)
3k8q Affinity: -6.66546 (kcal/mol)
5wcm Affinity: -5.01834 (kcal/mol)
1xpz Affinity: -4.44731 (kcal/mol)
4djv Affinity: -10.25717 (kcal/mol)
1v2o Affinity: -5.83571 (kcal/mol)
3tfn Affinity: -7.97859 (kcal/mol)
2euk Affinity: -7.97085 (kcal/mol)
1tx7 Affinity: -6.81498 (kcal/mol)
4cpt Affinity: -11.91052 (kcal/mol)
1pph Affinity: -8.50744 (kcal/mol)
4ipn Affinity: -6.85555 (kcal/mol)
6eux Affinity: -9.55060 (kcal/mol)
3p7i Affinity: -4.82251 (kcal/mol)
2w4x Affinity: -6.85889 (kcal/mol)
5lz5 Affinity: -8.64236 (kcal/mol)
5mme Affinity: -7.80417 (kcal/mol)
3rt8 Affinity: -8.92644 (kcal/mol)
2bak Affinity: -10.90589 (kcal/mol)
4loh Affinity: -19.77227 (kcal/mol)
3suv Affinity: -8.19497 (kcal/mol)
3tmk Affinity: -14.84206 (kcal/mol)
1sdv Affinity: -13.45230 (kcal/mol)
4azb Affinity: -9.29872 (kcal/mol)
3m3z Affinity: -7.61124 (kcal/mol)
4j22 Affinity: -11.46183 (kcal/mol)
1ohr Affinity: -11.96776 (kcal/mol)
3p5l Affinity: -5.51233 (kcal/mol)
4ad6 Affinity: -5.94197 (kcal/mol)
3eeb Affinity: -10.47788 (kcal/mol)
5wl0 Affinity: -11.57953 (kcal/mol)
5eqp Affinity: -6.20925 (kcal/mol)
2pog Affinity: -10.42349 (kcal/mol)
4b33 Affinity: -5.59348 (kcal/mol)
2p09 Affinity: -8.43434 (kcal/mol)
4b7r Affinity: -7.67983 (kcal/mol)
1fh7 Affinity: -8.49915 (kcal/mol)
2wf5 Affinity: -10.14455 (kcal/mol)
5e89 Affinity: -3.65554 (kcal/mol)
1bn1 Affinity: -4.61903 (kcal/mol)
4hwp Affinity: -12.87223 (kcal/mol)
3daz Affinity: -6.25243 (kcal/mol)
1mfd Affinity: -8.01395 (kcal/mol)
5i1q Affinity: -10.19095 (kcal/mol)
5nkd Affinity: -10.54105 (kcal/mol)
5exn Affinity: -11.75429 (kcal/mol)
4asj Affinity: -10.44100 (kcal/mol)
6f05 Affinity: -6.94134 (kcal/mol)
3ok9 Affinity: 2.41404 (kcal/mol)
2qwc Affinity: -8.76228 (kcal/mol)
3ouj Affinity: -5.27639 (kcal/mol)
4zb6 Affinity: -9.37192 (kcal/mol)
4ymx Affinity: -7.69543 (kcal/mol)
1ecq Affinity: -3.66463 (kcal/mol)
6fnf Affinity: -14.08455 (kcal/mol)
1ik4 Affinity: -6.43395 (kcal/mol)
3o99 Affinity: -10.44483 (kcal/mol)
3jvs Affinity: -8.45824 (kcal/mol)
4euo Affinity: -5.24198 (kcal/mol)
1tkb Affinity: -7.95735 (kcal/mol)
2wzs Affinity: -8.03087 (kcal/mol)
2xpk Affinity: -9.90727 (kcal/mol)
2f7p Affinity: -7.33903 (kcal/mol)
5ov8 Affinity: -7.96405 (kcal/mol)
5xva Affinity: -8.54184 (kcal/mol)
1j14 Affinity: -6.03792 (kcal/mol)
1qf2 Affinity: -7.30088 (kcal/mol)
5o5a Affinity: -8.62064 (kcal/mol)
2web Affinity: -9.98586 (kcal/mol)
5nze Affinity: -8.81531 (kcal/mol)
4r4c Affinity: -9.79125 (kcal/mol)
1m2x Affinity: -3.99115 (kcal/mol)
5tbe Affinity: -12.81020 (kcal/mol)
1bn3 Affinity: -5.42746 (kcal/mol)
2rk8 Affinity: -5.21794 (kcal/mol)
1det Affinity: -6.48344 (kcal/mol)
1b3f Affinity: -9.77809 (kcal/mol)
3dzt Affinity: -7.98713 (kcal/mol)
5hva Affinity: -9.24534 (kcal/mol)
2rfh Affinity: -3.45938 (kcal/mol)
2p7a Affinity: -5.70682 (kcal/mol)
1xk5 Affinity: -6.65539 (kcal/mol)
4pox Affinity: -8.17807 (kcal/mol)
4br3 Affinity: -9.46689 (kcal/mol)
2cbu Affinity: -8.73875 (kcal/mol)
1lbf Affinity: -9.42540 (kcal/mol)
5ey4 Affinity: -6.92826 (kcal/mol)
6elo Affinity: -11.09230 (kcal/mol)
4cl6 Affinity: -8.90532 (kcal/mol)
2xb8 Affinity: -10.83325 (kcal/mol)
4crb Affinity: -11.01768 (kcal/mol)
4kwo Affinity: -11.80344 (kcal/mol)
1usk Affinity: -5.65473 (kcal/mol)
2w8j Affinity: -8.98819 (kcal/mol)
5chk Affinity: -9.51145 (kcal/mol)
1kv5 Affinity: -4.98734 (kcal/mol)
2fxs Affinity: -7.69640 (kcal/mol)
4fp1 Affinity: -3.94549 (kcal/mol)
1qhc Affinity: -8.08276 (kcal/mol)
5lwm Affinity: -9.73667 (kcal/mol)
1hsh Affinity: -12.06570 (kcal/mol)
2xab Affinity: -11.56003 (kcal/mol)
5kqy Affinity: -10.63073 (kcal/mol)
6f9g Affinity: -3.57365 (kcal/mol)
4isi Affinity: -10.41959 (kcal/mol)
3ioe Affinity: -9.41393 (kcal/mol)
1wvj Affinity: -10.06888 (kcal/mol)
3e3c Affinity: -6.07807 (kcal/mol)
4fk6 Affinity: -10.06106 (kcal/mol)
4qp2 Affinity: -5.57485 (kcal/mol)
1c86 Affinity: -6.68558 (kcal/mol)
1olu Affinity: -10.34482 (kcal/mol)
1nja Affinity: -8.22665 (kcal/mol)
5x74 Affinity: -13.50649 (kcal/mol)
1gai Affinity: -13.17384 (kcal/mol)
6fgg Affinity: -5.99044 (kcal/mol)
2drc Affinity: -7.70526 (kcal/mol)
5g5f Affinity: -3.70127 (kcal/mol)
4gzt Affinity: -5.26269 (kcal/mol)
2e1w Affinity: -8.83697 (kcal/mol)
3zc5 Affinity: -12.86254 (kcal/mol)
4f6w Affinity: -15.10791 (kcal/mol)
1w3j Affinity: -7.38120 (kcal/mol)
3a2o Affinity: -12.14517 (kcal/mol)
2i4w Affinity: -8.71880 (kcal/mol)
4kxn Affinity: -9.23140 (kcal/mol)
5tkk Affinity: -7.92842 (kcal/mol)
5cau Affinity: -9.37931 (kcal/mol)
5uez Affinity: -8.29867 (kcal/mol)
5u11 Affinity: -8.05893 (kcal/mol)
1ype Affinity: -12.11071 (kcal/mol)
1w4q Affinity: -6.61616 (kcal/mol)
4urz Affinity: -8.33906 (kcal/mol)
3rlr Affinity: -10.42393 (kcal/mol)
3wtj Affinity: -6.64069 (kcal/mol)
6hpw Affinity: -8.16831 (kcal/mol)
4a4v Affinity: -7.10598 (kcal/mol)
2pyy Affinity: -6.13789 (kcal/mol)
6h29 Affinity: -3.93765 (kcal/mol)
3pwd Affinity: -8.39681 (kcal/mol)
1xap Affinity: -14.72743 (kcal/mol)
6ej3 Affinity: -11.91569 (kcal/mol)
1nhu Affinity: -6.19405 (kcal/mol)
3ebi Affinity: -8.18600 (kcal/mol)
3elc Affinity: -6.07873 (kcal/mol)
2za0 Affinity: -7.81571 (kcal/mol)
2uy5 Affinity: -6.92492 (kcal/mol)
1ndw Affinity: -7.18173 (kcal/mol)
4ykj Affinity: -4.78276 (kcal/mol)
3buf Affinity: -4.47750 (kcal/mol)
6guk Affinity: -10.29974 (kcal/mol)
1mfi Affinity: -6.58055 (kcal/mol)
3re4 Affinity: -7.84836 (kcal/mol)
4i8x Affinity: -5.75447 (kcal/mol)
4b0b Affinity: -7.21170 (kcal/mol)
3n8k Affinity: -8.22526 (kcal/mol)
3qwc Affinity: -9.81525 (kcal/mol)
4jsa Affinity: -5.09220 (kcal/mol)
4uc5 Affinity: -7.29397 (kcal/mol)
3uev Affinity: -5.26112 (kcal/mol)
5d3x Affinity: -6.22995 (kcal/mol)
2zgx Affinity: -9.68359 (kcal/mol)
5fox Affinity: -9.08016 (kcal/mol)
3t5u Affinity: -6.35633 (kcal/mol)
2f7i Affinity: -5.95904 (kcal/mol)
4o2c Affinity: -10.87020 (kcal/mol)
3f33 Affinity: -5.74733 (kcal/mol)
1jsv Affinity: -5.96950 (kcal/mol)
5afv Affinity: -4.05592 (kcal/mol)
2cen Affinity: -13.67566 (kcal/mol)
4z1j Affinity: -8.95857 (kcal/mol)
1w9u Affinity: -12.87728 (kcal/mol)
6gl8 Affinity: -12.49828 (kcal/mol)
4lm4 Affinity: -5.62996 (kcal/mol)
4e0x Affinity: -8.06395 (kcal/mol)
1f8c Affinity: -7.85925 (kcal/mol)
1f5k Affinity: -5.88524 (kcal/mol)
1ugx Affinity: -7.98140 (kcal/mol)
4muf Affinity: -10.11377 (kcal/mol)
5ufs Affinity: -13.54346 (kcal/mol)
4f3k Affinity: -9.86658 (kcal/mol)
3vx3 Affinity: -11.34652 (kcal/mol)
4dko Affinity: -8.17590 (kcal/mol)
3rux Affinity: -15.07079 (kcal/mol)
1azm Affinity: -5.62850 (kcal/mol)
4crc Affinity: -11.97782 (kcal/mol)
4q8y Affinity: -6.94226 (kcal/mol)
2nt7 Affinity: -9.45047 (kcal/mol)
5g4n Affinity: -7.19169 (kcal/mol)
4ury Affinity: -7.29026 (kcal/mol)
1j36 Affinity: -7.36638 (kcal/mol)
2j47 Affinity: -9.80011 (kcal/mol)
1hbv Affinity: -8.29624 (kcal/mol)
2c92 Affinity: -10.84477 (kcal/mol)
2qi7 Affinity: -7.95072 (kcal/mol)
3bwj Affinity: -10.54729 (kcal/mol)
3bbb Affinity: -5.66177 (kcal/mol)
4io7 Affinity: -7.08527 (kcal/mol)
6ep4 Affinity: -4.43555 (kcal/mol)
2wer Affinity: -10.09956 (kcal/mol)
1izh Affinity: -10.31997 (kcal/mol)
5m77 Affinity: -10.77098 (kcal/mol)
3iob Affinity: -9.08125 (kcal/mol)
1qbr Affinity: -13.61532 (kcal/mol)
3lgs Affinity: 23.22878 (kcal/mol)
3umq Affinity: -1.80609 (kcal/mol)
3ppp Affinity: -4.36248 (kcal/mol)
1y3v Affinity: -9.91303 (kcal/mol)
3pcf Affinity: -3.13015 (kcal/mol)
1e2k Affinity: -8.78824 (kcal/mol)
4bao Affinity: -10.32143 (kcal/mol)
3rsx Affinity: -8.01931 (kcal/mol)
1nvr Affinity: -13.81710 (kcal/mol)
4djw Affinity: -9.42214 (kcal/mol)
2pqc Affinity: -11.63537 (kcal/mol)
4m8h Affinity: -11.44277 (kcal/mol)
5lne Affinity: -7.40299 (kcal/mol)
6rnt Affinity: -7.15478 (kcal/mol)
1d9i Affinity: -3.24187 (kcal/mol)
4qpd Affinity: -9.75727 (kcal/mol)
4jfk Affinity: 0.44774 (kcal/mol)
6cfc Affinity: -8.56991 (kcal/mol)
5j27 Affinity: -10.43372 (kcal/mol)
4db7 Affinity: -7.03794 (kcal/mol)
2zfs Affinity: -9.89870 (kcal/mol)
4ksy Affinity: -16.15642 (kcal/mol)
4riv Affinity: -5.81991 (kcal/mol)
5i80 Affinity: -8.98821 (kcal/mol)
4app Affinity: -10.97424 (kcal/mol)
5hvt Affinity: -9.82219 (kcal/mol)
2e7f Affinity: -9.22813 (kcal/mol)
5efh Affinity: -5.56962 (kcal/mol)
2g5u Affinity: -7.96656 (kcal/mol)
3lir Affinity: -7.38570 (kcal/mol)
4efk Affinity: -2.48760 (kcal/mol)
3d91 Affinity: -10.28011 (kcal/mol)
2v57 Affinity: -8.70232 (kcal/mol)
3rz7 Affinity: -7.69973 (kcal/mol)
1mmq Affinity: -9.07195 (kcal/mol)
4qtl Affinity: -4.19875 (kcal/mol)
2bal Affinity: -9.06543 (kcal/mol)
4m0y Affinity: -7.85476 (kcal/mol)
1v2w Affinity: -5.65131 (kcal/mol)
5g46 Affinity: -5.56827 (kcal/mol)
4o05 Affinity: -13.66924 (kcal/mol)
2ot1 Affinity: -8.02601 (kcal/mol)
2qe4 Affinity: -9.81008 (kcal/mol)
1ezq Affinity: -10.22804 (kcal/mol)
4m2r Affinity: -5.57967 (kcal/mol)
4zme Affinity: -7.58618 (kcal/mol)
4bi6 Affinity: -4.11749 (kcal/mol)
5uln Affinity: -6.49466 (kcal/mol)
1fao Affinity: -8.56227 (kcal/mol)
2c97 Affinity: -7.24826 (kcal/mol)
2vwl Affinity: -12.29348 (kcal/mol)
1q8u Affinity: -8.69485 (kcal/mol)
4yb5 Affinity: -7.02002 (kcal/mol)
186l Affinity: -6.10414 (kcal/mol)
5f60 Affinity: -8.34473 (kcal/mol)
3mhw Affinity: -1.62185 (kcal/mol)
1pr5 Affinity: -7.36482 (kcal/mol)
3ml2 Affinity: -8.03559 (kcal/mol)
4b3c Affinity: -4.24899 (kcal/mol)
3n2p Affinity: -7.48787 (kcal/mol)
5oei Affinity: -7.43954 (kcal/mol)
3ubd Affinity: -10.87059 (kcal/mol)
6fnr Affinity: -4.88337 (kcal/mol)
6b4d Affinity: -6.49765 (kcal/mol)
3pgu Affinity: -5.37352 (kcal/mol)
6gue Affinity: -9.60241 (kcal/mol)
5ork Affinity: -7.97069 (kcal/mol)
2qd8 Affinity: -0.01927 (kcal/mol)
3e92 Affinity: -12.99762 (kcal/mol)
2xp7 Affinity: -7.40349 (kcal/mol)
4qgi Affinity: -12.92042 (kcal/mol)
1mrw Affinity: -12.43318 (kcal/mol)
3sut Affinity: -9.14570 (kcal/mol)
4ufh Affinity: -6.37959 (kcal/mol)
5gsa Affinity: -9.03256 (kcal/mol)
2cf9 Affinity: -12.82063 (kcal/mol)
4flp Affinity: -8.44121 (kcal/mol)
3tb6 Affinity: -6.68507 (kcal/mol)
1b0h Affinity: -11.41218 (kcal/mol)
2ovv Affinity: -10.02278 (kcal/mol)
4oc2 Affinity: -10.78617 (kcal/mol)
2nn1 Affinity: -5.76848 (kcal/mol)
4oc5 Affinity: -12.09712 (kcal/mol)
4jyt Affinity: -8.33740 (kcal/mol)
1xk9 Affinity: -4.67991 (kcal/mol)
6hsh Affinity: -5.61243 (kcal/mol)
3ps1 Affinity: -7.65649 (kcal/mol)
2i2c Affinity: -11.46111 (kcal/mol)
1fzo Affinity: -12.80462 (kcal/mol)
5lny Affinity: -13.69097 (kcal/mol)
5i3a Affinity: -0.68128 (kcal/mol)
1v2t Affinity: -5.90361 (kcal/mol)
4fl2 Affinity: -11.06938 (kcal/mol)
5n0e Affinity: -9.22149 (kcal/mol)
5lli Affinity: -9.38707 (kcal/mol)
2qbq Affinity: -9.76668 (kcal/mol)
2aqu Affinity: -10.99676 (kcal/mol)
3f7h Affinity: -8.37515 (kcal/mol)
1cgl Affinity: -6.61296 (kcal/mol)
6ayq Affinity: -9.33264 (kcal/mol)
2fxu Affinity: -9.27737 (kcal/mol)
4cwq Affinity: -13.61732 (kcal/mol)
5mo8 Affinity: -10.70159 (kcal/mol)
1pdz Affinity: -4.48329 (kcal/mol)
3ekt Affinity: -8.39190 (kcal/mol)
4k55 Affinity: -2.22340 (kcal/mol)
2yxj Affinity: -10.43016 (kcal/mol)
4emf Affinity: -9.74016 (kcal/mol)
3wmc Affinity: -5.49280 (kcal/mol)
3str Affinity: -10.72957 (kcal/mol)
1olx Affinity: -10.26556 (kcal/mol)
4c1u Affinity: -13.39369 (kcal/mol)
2hl4 Affinity: -8.07230 (kcal/mol)
5cp5 Affinity: -9.81967 (kcal/mol)
3kgq Affinity: -5.59013 (kcal/mol)
2zcr Affinity: -10.07016 (kcal/mol)
5mz8 Affinity: -5.17804 (kcal/mol)
2afx Affinity: -4.68082 (kcal/mol)
2jgs Affinity: -6.91536 (kcal/mol)
5cp9 Affinity: -3.20302 (kcal/mol)
1y0l Affinity: -7.80523 (kcal/mol)
4loy Affinity: -11.68090 (kcal/mol)
4tmn Affinity: -6.81700 (kcal/mol)
4nkt Affinity: -8.16828 (kcal/mol)
3iqu Affinity: -8.45356 (kcal/mol)
6hh5 Affinity: -8.63986 (kcal/mol)
3t3c Affinity: -10.76068 (kcal/mol)
3c2f Affinity: -5.35455 (kcal/mol)
1ex8 Affinity: -15.07829 (kcal/mol)
4zek Affinity: -7.88750 (kcal/mol)
2j34 Affinity: -8.86198 (kcal/mol)
1g7g Affinity: -6.53937 (kcal/mol)
3k5x Affinity: -6.62247 (kcal/mol)
3r17 Affinity: -6.97602 (kcal/mol)
5d47 Affinity: -7.85489 (kcal/mol)
4b6s Affinity: -12.81096 (kcal/mol)
4in9 Affinity: -8.49170 (kcal/mol)
1e3g Affinity: -11.70664 (kcal/mol)
4q08 Affinity: -7.57210 (kcal/mol)
2pvk Affinity: -10.25729 (kcal/mol)
4io6 Affinity: -5.55645 (kcal/mol)
5oku Affinity: -6.34077 (kcal/mol)
2oxx Affinity: -6.06575 (kcal/mol)
4b9k Affinity: -10.70688 (kcal/mol)
2c3l Affinity: -5.58796 (kcal/mol)
2bo4 Affinity: -4.58009 (kcal/mol)
3nhi Affinity: -8.79049 (kcal/mol)
