3fuf Affinity: -3.09155 (kcal/mol)
4npv Affinity: -6.45484 (kcal/mol)
4bhz Affinity: -5.55555 (kcal/mol)
2fkf Affinity: -8.54379 (kcal/mol)
2l7u Affinity: -1.01792 (kcal/mol)
5alc Affinity: -10.42998 (kcal/mol)
5owa Affinity: -6.97729 (kcal/mol)
1o3e Affinity: -7.32904 (kcal/mol)
3dow Affinity: -7.26076 (kcal/mol)
3nf9 Affinity: -5.20399 (kcal/mol)
5a7c Affinity: -4.10526 (kcal/mol)
4h39 Affinity: -5.42928 (kcal/mol)
2lh8 Affinity: -1.76555 (kcal/mol)
1jyi Affinity: -0.88528 (kcal/mol)
2w73 Affinity: -4.49565 (kcal/mol)
3dvp Affinity: -6.86438 (kcal/mol)
3qk5 Affinity: -12.90415 (kcal/mol)
2lkk Affinity: -3.93018 (kcal/mol)
4jv6 Affinity: -9.99241 (kcal/mol)
4z5w Affinity: -10.60184 (kcal/mol)
3zyh Affinity: -6.99651 (kcal/mol)
5kit Affinity: -12.66723 (kcal/mol)
1uym Affinity: -8.17086 (kcal/mol)
4gly Affinity: -13.26609 (kcal/mol)
5jek Affinity: -3.35828 (kcal/mol)
6cje Affinity: -5.79423 (kcal/mol)
4j0p Affinity: -9.24560 (kcal/mol)
4yux Affinity: -7.06273 (kcal/mol)
4e8w Affinity: -6.52531 (kcal/mol)
6fjm Affinity: -6.28807 (kcal/mol)
4au7 Affinity: -9.21293 (kcal/mol)
5ael Affinity: -5.98549 (kcal/mol)
1a7t Affinity: -4.77261 (kcal/mol)
1x7r Affinity: -8.73353 (kcal/mol)
2bgn Affinity: -5.06224 (kcal/mol)
4xkx Affinity: -15.37865 (kcal/mol)
5dgj Affinity: -1.75228 (kcal/mol)
3g3n Affinity: -6.68632 (kcal/mol)
1u9l Affinity: -9.80516 (kcal/mol)
3lvp Affinity: -6.91773 (kcal/mol)
5cqj Affinity: -7.23470 (kcal/mol)
4e5d Affinity: -7.91221 (kcal/mol)
4jlj Affinity: -7.31367 (kcal/mol)
5t6f Affinity: -2.95024 (kcal/mol)
6cdc Affinity: -8.04708 (kcal/mol)
3t3g Affinity: -10.53757 (kcal/mol)
4g9c Affinity: -11.55848 (kcal/mol)
6hti Affinity: -6.45398 (kcal/mol)
5sy2 Affinity: -8.37347 (kcal/mol)
3uqr Affinity: -11.26822 (kcal/mol)
4jc1 Affinity: -6.76299 (kcal/mol)
3kba Affinity: -9.65344 (kcal/mol)
4bhi Affinity: -4.96208 (kcal/mol)
5jan Affinity: -3.49877 (kcal/mol)
1los Affinity: -9.02164 (kcal/mol)
6f1x Affinity: -9.56360 (kcal/mol)
2z60 Affinity: -12.58126 (kcal/mol)
2r3p Affinity: -8.21995 (kcal/mol)
1tmm Affinity: -11.31294 (kcal/mol)
3qem Affinity: -10.40168 (kcal/mol)
2pl9 Affinity: -2.68784 (kcal/mol)
2j4a Affinity: -10.76236 (kcal/mol)
2woa Affinity: -8.44211 (kcal/mol)
2zx5 Affinity: -9.77530 (kcal/mol)
5du4 Affinity: -8.39571 (kcal/mol)
1o4r Affinity: -6.90421 (kcal/mol)
5apr Affinity: -7.70920 (kcal/mol)
1c29 Affinity: -8.10566 (kcal/mol)
4zy1 Affinity: -7.84211 (kcal/mol)
4gv8 Affinity: -10.98990 (kcal/mol)
5q0v Affinity: -13.56012 (kcal/mol)
2fci Affinity: -2.46136 (kcal/mol)
6ax1 Affinity: 0.22706 (kcal/mol)
4btb Affinity: -9.24093 (kcal/mol)
4dlj Affinity: -11.04100 (kcal/mol)
4ufd Affinity: -11.59139 (kcal/mol)
1o4k Affinity: -0.38551 (kcal/mol)
3nf8 Affinity: -7.79724 (kcal/mol)
2gm1 Affinity: -10.86374 (kcal/mol)
3buo Affinity: -4.63181 (kcal/mol)
2a3c Affinity: -5.98942 (kcal/mol)
4l7n Affinity: -9.84133 (kcal/mol)
2l3r Affinity: -5.16143 (kcal/mol)
4bi2 Affinity: -5.37953 (kcal/mol)
2g0g Affinity: -10.00358 (kcal/mol)
4wf4 Affinity: -7.01427 (kcal/mol)
5il1 Affinity: -9.01678 (kcal/mol)
5g1n Affinity: -9.27811 (kcal/mol)
1onp Affinity: -4.21522 (kcal/mol)
3fhe Affinity: -8.46258 (kcal/mol)
5tri Affinity: -9.18497 (kcal/mol)
5hjb Affinity: -4.94121 (kcal/mol)
2x7x Affinity: -7.99117 (kcal/mol)
4r5g Affinity: -5.66567 (kcal/mol)
2ate Affinity: -9.95410 (kcal/mol)
2w77 Affinity: -4.64931 (kcal/mol)
3ipe Affinity: -6.04278 (kcal/mol)
3m57 Affinity: -8.18595 (kcal/mol)
4hvs Affinity: -12.43340 (kcal/mol)
5web Affinity: -7.20853 (kcal/mol)
5mk9 Affinity: -23.20915 (kcal/mol)
4bs4 Affinity: -12.08163 (kcal/mol)
1sqb Affinity: -9.67121 (kcal/mol)
4i47 Affinity: -5.08492 (kcal/mol)
2wo9 Affinity: -9.89979 (kcal/mol)
1i8i Affinity: -6.34611 (kcal/mol)
5tza Affinity: -12.75676 (kcal/mol)
3vw6 Affinity: -8.47157 (kcal/mol)
4hnf Affinity: -6.92826 (kcal/mol)
4jps Affinity: -10.89084 (kcal/mol)
1b9v Affinity: -6.74607 (kcal/mol)
5a0e Affinity: -8.57671 (kcal/mol)
5ylu Affinity: -7.77730 (kcal/mol)
4jql Affinity: -10.17105 (kcal/mol)
1tsm Affinity: -4.95865 (kcal/mol)
1a0q Affinity: -6.92521 (kcal/mol)
4e5j Affinity: -3.99245 (kcal/mol)
3krd Affinity: -2.49940 (kcal/mol)
3hy9 Affinity: -8.69804 (kcal/mol)
3zo1 Affinity: -9.83346 (kcal/mol)
4nzn Affinity: -6.91906 (kcal/mol)
6dge Affinity: -1.79639 (kcal/mol)
4xum Affinity: -7.03776 (kcal/mol)
3sw9 Affinity: -7.68800 (kcal/mol)
3ivh Affinity: -11.95646 (kcal/mol)
1u59 Affinity: -12.93591 (kcal/mol)
3kfn Affinity: -10.40079 (kcal/mol)
4dro Affinity: -10.03073 (kcal/mol)
3rxf Affinity: -4.97634 (kcal/mol)
4o10 Affinity: -13.74357 (kcal/mol)
3sz1 Affinity: -8.91687 (kcal/mol)
3tkz Affinity: -5.87221 (kcal/mol)
3ot3 Affinity: -10.70355 (kcal/mol)
1hww Affinity: -7.53688 (kcal/mol)
5vdt Affinity: -14.75711 (kcal/mol)
6h3k Affinity: -8.54106 (kcal/mol)
3dpk Affinity: -9.77711 (kcal/mol)
1k2v Affinity: -12.65195 (kcal/mol)
3au6 Affinity: -0.14482 (kcal/mol)
4gsy Affinity: -11.74373 (kcal/mol)
6ccl Affinity: -6.56922 (kcal/mol)
1owk Affinity: -7.95848 (kcal/mol)
4us4 Affinity: -9.23671 (kcal/mol)
3p2k Affinity: -7.21767 (kcal/mol)
4n5t Affinity: -9.36585 (kcal/mol)
3vo3 Affinity: -12.99286 (kcal/mol)
3l3a Affinity: -7.88228 (kcal/mol)
3wyk Affinity: -8.94448 (kcal/mol)
1o49 Affinity: -6.31700 (kcal/mol)
4z7f Affinity: -5.85442 (kcal/mol)
1nox Affinity: -11.87176 (kcal/mol)
1noi Affinity: -9.09150 (kcal/mol)
2ym4 Affinity: -7.61156 (kcal/mol)
2hwg Affinity: -2.24613 (kcal/mol)
2puy Affinity: -5.89138 (kcal/mol)
4gdy Affinity: -12.97120 (kcal/mol)
1qf5 Affinity: -11.29153 (kcal/mol)
3zot Affinity: -2.55978 (kcal/mol)
2f71 Affinity: -10.55153 (kcal/mol)
2wtw Affinity: -9.34888 (kcal/mol)
4qfg Affinity: -7.34827 (kcal/mol)
3l3q Affinity: -5.52188 (kcal/mol)
6afh Affinity: -2.18079 (kcal/mol)
4h2m Affinity: -8.63810 (kcal/mol)
5ap7 Affinity: -10.21392 (kcal/mol)
2ym3 Affinity: -6.57118 (kcal/mol)
3kf4 Affinity: -11.18173 (kcal/mol)
4hvh Affinity: -7.51892 (kcal/mol)
1jd5 Affinity: -5.51864 (kcal/mol)
6aps Affinity: -9.51127 (kcal/mol)
3lco Affinity: -8.76858 (kcal/mol)
4bi0 Affinity: -5.45147 (kcal/mol)
3rvi Affinity: -10.30857 (kcal/mol)
4ec4 Affinity: -11.72361 (kcal/mol)
5tol Affinity: -9.23150 (kcal/mol)
4c4h Affinity: -9.64443 (kcal/mol)
4ckj Affinity: -7.87634 (kcal/mol)
3mvj Affinity: -6.70880 (kcal/mol)
3e0p Affinity: -4.72558 (kcal/mol)
5ory Affinity: -4.40788 (kcal/mol)
5aki Affinity: -5.89552 (kcal/mol)
6ea1 Affinity: -11.64680 (kcal/mol)
1rtl Affinity: -1.35881 (kcal/mol)
4xhk Affinity: -9.07676 (kcal/mol)
1btn Affinity: -4.05304 (kcal/mol)
6g8m Affinity: 1.94158 (kcal/mol)
5ktw Affinity: -9.99561 (kcal/mol)
5jcj Affinity: -9.13039 (kcal/mol)
4ydq Affinity: -9.82010 (kcal/mol)
3wk4 Affinity: -7.32090 (kcal/mol)
4anx Affinity: -9.00664 (kcal/mol)
3ah8 Affinity: -8.42955 (kcal/mol)
5k4l Affinity: -5.19060 (kcal/mol)
2q8y Affinity: -7.68798 (kcal/mol)
3cwj Affinity: -9.14985 (kcal/mol)
5bvn Affinity: -13.09957 (kcal/mol)
4gzf Affinity: -6.34431 (kcal/mol)
2ydi Affinity: -7.43891 (kcal/mol)
6bw8 Affinity: -10.85222 (kcal/mol)
4dho Affinity: -7.80136 (kcal/mol)
5ml0 Affinity: -8.38056 (kcal/mol)
4z90 Affinity: -3.93388 (kcal/mol)
1bl4 Affinity: -7.28181 (kcal/mol)
4cwb Affinity: -8.89261 (kcal/mol)
4pp9 Affinity: -8.94190 (kcal/mol)
5o45 Affinity: -11.83693 (kcal/mol)
2mwy Affinity: -1.60040 (kcal/mol)
3qpn Affinity: -9.86860 (kcal/mol)
1ilq Affinity: -3.88458 (kcal/mol)
5jbi Affinity: -8.79755 (kcal/mol)
4dtk Affinity: -10.32640 (kcal/mol)
4qjp Affinity: -5.36655 (kcal/mol)
4zmf Affinity: -7.76985 (kcal/mol)
3r7b Affinity: -6.36469 (kcal/mol)
4ir6 Affinity: -8.23153 (kcal/mol)
3v2x Affinity: -6.20539 (kcal/mol)
4qgh Affinity: -11.85786 (kcal/mol)
5orx Affinity: -5.86655 (kcal/mol)
5mnh Affinity: -6.34938 (kcal/mol)
5fb1 Affinity: -8.30404 (kcal/mol)
4wx4 Affinity: -5.77488 (kcal/mol)
1owj Affinity: -7.54733 (kcal/mol)
1re8 Affinity: -14.36309 (kcal/mol)
1me7 Affinity: -8.99606 (kcal/mol)
3p7c Affinity: -10.38200 (kcal/mol)
4amx Affinity: 2.27614 (kcal/mol)
4z1s Affinity: -10.92168 (kcal/mol)
2vd7 Affinity: -5.91446 (kcal/mol)
6e49 Affinity: -2.18376 (kcal/mol)
5o0b Affinity: -5.88340 (kcal/mol)
4izm Affinity: -4.43336 (kcal/mol)
3oe0 Affinity: -7.44187 (kcal/mol)
3kxz Affinity: -9.96746 (kcal/mol)
2xk1 Affinity: -4.89802 (kcal/mol)
5abf Affinity: -4.69645 (kcal/mol)
4at5 Affinity: -11.03971 (kcal/mol)
2owb Affinity: -11.62169 (kcal/mol)
3nw6 Affinity: -10.67262 (kcal/mol)
4xub Affinity: -8.45291 (kcal/mol)
3ksq Affinity: -7.79910 (kcal/mol)
4uu8 Affinity: -4.42995 (kcal/mol)
3sfh Affinity: -9.72754 (kcal/mol)
4mwx Affinity: -10.22345 (kcal/mol)
1xdd Affinity: -8.64595 (kcal/mol)
3p44 Affinity: -7.41153 (kcal/mol)
4prd Affinity: -10.78991 (kcal/mol)
2sfp Affinity: -2.78206 (kcal/mol)
4kij Affinity: -10.15868 (kcal/mol)
2f1a Affinity: -4.46261 (kcal/mol)
3lp1 Affinity: -4.16723 (kcal/mol)
5lzh Affinity: -9.41528 (kcal/mol)
2y1n Affinity: -6.16852 (kcal/mol)
4yas Affinity: 3.04646 (kcal/mol)
4e26 Affinity: -4.79467 (kcal/mol)
6cee Affinity: -7.10422 (kcal/mol)
4x3t Affinity: -9.19605 (kcal/mol)
1czq Affinity: -8.74961 (kcal/mol)
5u48 Affinity: -8.40674 (kcal/mol)
1pq3 Affinity: -6.54769 (kcal/mol)
3v3m Affinity: -8.98312 (kcal/mol)
3dxj Affinity: -6.94690 (kcal/mol)
6ap7 Affinity: -10.29041 (kcal/mol)
4jnj Affinity: -7.51865 (kcal/mol)
1a8t Affinity: -6.02458 (kcal/mol)
2xey Affinity: -7.51422 (kcal/mol)
4g3e Affinity: -10.56441 (kcal/mol)
4jlg Affinity: -11.26941 (kcal/mol)
3t4v Affinity: -9.33227 (kcal/mol)
3wiy Affinity: -8.81865 (kcal/mol)
2xv1 Affinity: -10.11937 (kcal/mol)
4mnw Affinity: -6.42086 (kcal/mol)
3gpj Affinity: -1.92695 (kcal/mol)
2c3k Affinity: -11.43960 (kcal/mol)
5vqx Affinity: -7.59469 (kcal/mol)
1lxh Affinity: 0.17305 (kcal/mol)
2qzx Affinity: -8.32102 (kcal/mol)
2gbf Affinity: -0.18516 (kcal/mol)
4dr9 Affinity: -6.56666 (kcal/mol)
3v1r Affinity: -3.58402 (kcal/mol)
6ct7 Affinity: -7.22742 (kcal/mol)
5ar7 Affinity: -11.62655 (kcal/mol)
3fv8 Affinity: -6.95991 (kcal/mol)
6gch Affinity: 2.20941 (kcal/mol)
3cf9 Affinity: -6.84098 (kcal/mol)
1sts Affinity: -6.70604 (kcal/mol)
4e3n Affinity: -6.41731 (kcal/mol)
3nga Affinity: -10.81782 (kcal/mol)
6ayh Affinity: -8.72159 (kcal/mol)
1wbs Affinity: -13.53661 (kcal/mol)
6cfd Affinity: -9.50176 (kcal/mol)
5eie Affinity: -8.74640 (kcal/mol)
5v86 Affinity: -10.78581 (kcal/mol)
4zyt Affinity: -8.35786 (kcal/mol)
4fhh Affinity: -10.53818 (kcal/mol)
3v5q Affinity: -13.20276 (kcal/mol)
4ehr Affinity: -9.99184 (kcal/mol)
4qjm Affinity: -7.94411 (kcal/mol)
4qmt Affinity: -10.61593 (kcal/mol)
2ntf Affinity: -6.44428 (kcal/mol)
2oj9 Affinity: -8.62361 (kcal/mol)
1b2i Affinity: -2.07144 (kcal/mol)
4ie3 Affinity: -8.43418 (kcal/mol)
5joh Affinity: -4.74328 (kcal/mol)
4r5n Affinity: -11.86675 (kcal/mol)
5nu1 Affinity: -12.25798 (kcal/mol)
3r4o Affinity: -9.69248 (kcal/mol)
3l1s Affinity: -4.01265 (kcal/mol)
2fl5 Affinity: -7.66243 (kcal/mol)
1d3q Affinity: -7.27067 (kcal/mol)
2ie4 Affinity: -9.37121 (kcal/mol)
4aom Affinity: -7.23773 (kcal/mol)
2nns Affinity: -6.08969 (kcal/mol)
3dpe Affinity: -14.42603 (kcal/mol)
5t2p Affinity: -6.46817 (kcal/mol)
3oy3 Affinity: -13.69880 (kcal/mol)
2uzn Affinity: -7.21626 (kcal/mol)
5l44 Affinity: -7.76852 (kcal/mol)
1xdg Affinity: -6.34693 (kcal/mol)
5t2d Affinity: -8.65912 (kcal/mol)
5am0 Affinity: -10.20292 (kcal/mol)
4ob0 Affinity: -0.90259 (kcal/mol)
3avf Affinity: -5.65550 (kcal/mol)
1ztq Affinity: -9.89399 (kcal/mol)
6bnl Affinity: -9.17981 (kcal/mol)
5h5r Affinity: -7.68787 (kcal/mol)
3kd7 Affinity: -4.16996 (kcal/mol)
4mjq Affinity: -6.02619 (kcal/mol)
1y2c Affinity: -7.95309 (kcal/mol)
3d9l Affinity: -5.85147 (kcal/mol)
4tkf Affinity: -12.73342 (kcal/mol)
2iqg Affinity: -11.88650 (kcal/mol)
5ksu Affinity: -6.85779 (kcal/mol)
2ggb Affinity: -5.24440 (kcal/mol)
4emv Affinity: -11.11384 (kcal/mol)
1s9t Affinity: -8.34739 (kcal/mol)
5umz Affinity: -8.11514 (kcal/mol)
2qtb Affinity: -12.13197 (kcal/mol)
3vtb Affinity: -15.42601 (kcal/mol)
4umu Affinity: -10.42489 (kcal/mol)
1b2m Affinity: -6.70911 (kcal/mol)
2ork Affinity: -4.69885 (kcal/mol)
2xto Affinity: -9.14987 (kcal/mol)
5wf5 Affinity: -10.86069 (kcal/mol)
3chq Affinity: -10.72125 (kcal/mol)
2vwv Affinity: -7.78831 (kcal/mol)
2w97 Affinity: -2.91328 (kcal/mol)
3m9f Affinity: -8.29538 (kcal/mol)
6f7q Affinity: -9.09839 (kcal/mol)
4qhc Affinity: -3.83217 (kcal/mol)
3q3t Affinity: -9.61848 (kcal/mol)
5h9s Affinity: -5.23018 (kcal/mol)
5ntw Affinity: -11.60568 (kcal/mol)
3saz Affinity: -8.27565 (kcal/mol)
4kiw Affinity: -9.04880 (kcal/mol)
2wxj Affinity: -12.24481 (kcal/mol)
3ex6 Affinity: -5.16849 (kcal/mol)
1nq0 Affinity: -9.05822 (kcal/mol)
3vid Affinity: -5.95116 (kcal/mol)
3lfs Affinity: -7.79301 (kcal/mol)
5eyd Affinity: -12.20331 (kcal/mol)
5jyo Affinity: -4.76019 (kcal/mol)
4bbh Affinity: -9.59262 (kcal/mol)
1epq Affinity: -8.50678 (kcal/mol)
3kqd Affinity: -13.98270 (kcal/mol)
1cyn Affinity: -9.99195 (kcal/mol)
3kah Affinity: -6.70232 (kcal/mol)
4ovz Affinity: -10.24074 (kcal/mol)
3h5s Affinity: -13.42799 (kcal/mol)
4w7p Affinity: -9.28244 (kcal/mol)
5ftq Affinity: -12.97131 (kcal/mol)
1ykp Affinity: -1.51508 (kcal/mol)
3ati Affinity: -5.06922 (kcal/mol)
2gfs Affinity: -8.03862 (kcal/mol)
4o0t Affinity: -9.04950 (kcal/mol)
3t3i Affinity: -11.45410 (kcal/mol)
1uvs Affinity: -7.23629 (kcal/mol)
1prl Affinity: -1.79684 (kcal/mol)
6ffi Affinity: -10.20453 (kcal/mol)
5w4v Affinity: -12.11141 (kcal/mol)
4apr Affinity: -7.92026 (kcal/mol)
4pg3 Affinity: -10.49232 (kcal/mol)
3tct Affinity: -8.60606 (kcal/mol)
6gg5 Affinity: -6.42033 (kcal/mol)
5izq Affinity: -9.26688 (kcal/mol)
4yyi Affinity: -7.45119 (kcal/mol)
1ca8 Affinity: -5.67919 (kcal/mol)
3fl8 Affinity: -12.34828 (kcal/mol)
2h5a Affinity: -9.16311 (kcal/mol)
2ltv Affinity: -3.91864 (kcal/mol)
5os1 Affinity: -4.26028 (kcal/mol)
5ncq Affinity: -8.46828 (kcal/mol)
4joa Affinity: -8.59930 (kcal/mol)
5zh5 Affinity: -8.84724 (kcal/mol)
4pnk Affinity: -7.63989 (kcal/mol)
2xdw Affinity: -3.42489 (kcal/mol)
5nz2 Affinity: -7.88468 (kcal/mol)
3h22 Affinity: -5.91855 (kcal/mol)
1azl Affinity: -11.74928 (kcal/mol)
2zm3 Affinity: -9.20485 (kcal/mol)
1owi Affinity: -7.57021 (kcal/mol)
3s9t Affinity: -7.18105 (kcal/mol)
2yac Affinity: -11.54281 (kcal/mol)
1wbg Affinity: -5.12244 (kcal/mol)
4el5 Affinity: -11.59169 (kcal/mol)
5kzi Affinity: -11.67857 (kcal/mol)
5j6d Affinity: -12.74025 (kcal/mol)
2vv9 Affinity: -9.12797 (kcal/mol)
5y93 Affinity: -7.46765 (kcal/mol)
3bi0 Affinity: -7.22498 (kcal/mol)
5ylj Affinity: -9.37345 (kcal/mol)
5ubg Affinity: -11.65947 (kcal/mol)
4x61 Affinity: -9.90055 (kcal/mol)
5iv4 Affinity: -8.91092 (kcal/mol)
6cv8 Affinity: -3.23686 (kcal/mol)
2zaz Affinity: -8.40617 (kcal/mol)
5v5n Affinity: -7.91270 (kcal/mol)
3uzc Affinity: -8.45525 (kcal/mol)
1qj1 Affinity: -4.27926 (kcal/mol)
3c1n Affinity: -1.64149 (kcal/mol)
2rjp Affinity: -8.33614 (kcal/mol)
3rqf Affinity: -2.22603 (kcal/mol)
4iho Affinity: -9.05038 (kcal/mol)
4bdb Affinity: -5.65090 (kcal/mol)
3e16 Affinity: -6.27402 (kcal/mol)
6ay5 Affinity: -10.47421 (kcal/mol)
3s2a Affinity: -10.57438 (kcal/mol)
3ua8 Affinity: -11.58240 (kcal/mol)
2fde Affinity: -8.80424 (kcal/mol)
2mps Affinity: -4.53393 (kcal/mol)
1soj Affinity: -6.35660 (kcal/mol)
1eoj Affinity: -7.41115 (kcal/mol)
5aiv Affinity: -5.84007 (kcal/mol)
4kxm Affinity: -8.43828 (kcal/mol)
2eg8 Affinity: -5.82972 (kcal/mol)
4imq Affinity: 0.70078 (kcal/mol)
3cbs Affinity: -7.79502 (kcal/mol)
5ap4 Affinity: -7.26627 (kcal/mol)
5eyc Affinity: -13.42929 (kcal/mol)
1c3r Affinity: -8.35205 (kcal/mol)
5ugg Affinity: -9.04893 (kcal/mol)
6bqj Affinity: -9.60350 (kcal/mol)
3k5f Affinity: -10.88198 (kcal/mol)
3dz2 Affinity: -6.31190 (kcal/mol)
6aff Affinity: 1.01854 (kcal/mol)
4mvx Affinity: -9.15047 (kcal/mol)
1irs Affinity: -3.57121 (kcal/mol)
2llo Affinity: -2.90535 (kcal/mol)
5u98 Affinity: -9.08682 (kcal/mol)
3wnr Affinity: 4.87492 (kcal/mol)
4m7c Affinity: -6.34151 (kcal/mol)
4oar Affinity: -10.94361 (kcal/mol)
5hg5 Affinity: -4.62443 (kcal/mol)
4izy Affinity: -9.57379 (kcal/mol)
5yls Affinity: -9.83709 (kcal/mol)
5qau Affinity: -5.46777 (kcal/mol)
4wwn Affinity: -9.12924 (kcal/mol)
3m56 Affinity: -8.99843 (kcal/mol)
5mkx Affinity: -6.06913 (kcal/mol)
5l8n Affinity: -5.43517 (kcal/mol)
4ayy Affinity: -9.82030 (kcal/mol)
2yb9 Affinity: -9.32356 (kcal/mol)
1e1y Affinity: -10.97263 (kcal/mol)
1cka Affinity: -7.52887 (kcal/mol)
1rin Affinity: -5.58515 (kcal/mol)
5m4i Affinity: -12.24049 (kcal/mol)
5e2n Affinity: -4.26791 (kcal/mol)
3lq4 Affinity: -9.19128 (kcal/mol)
4rj7 Affinity: -8.40243 (kcal/mol)
